likelihood_long_3,likelihood_short_3,likelihood_long_5,likelihood_short_5,likelihood_long_7,likelihood_short_7,likelihood_long_9,likelihood_short_9,likelihood_long_ntdo,likelihood_short_ntdo,likelihood_long_ntdc,likelihood_short_ntdc,average_price_increase_percentage,average_price_decrease_percentage
33.33333333333333,66.66666666666666,66.66666666666666,33.33333333333333,100.0,66.66666666666666,100.0,0.0,100.0,0.0,66.66666666666666,33.33333333333333,146.95063888888888,146.2483111111111
