timestamp,symbol,price,volume,long_validation,short_validation,pick_level,conditions_matched,alerts_triggered,similar_tickers,backtested,likelihood_long_3,likelihood_short_3,likelihood_long_5,likelihood_short_5,likelihood_long_7,likelihood_short_7,likelihood_long_9,likelihood_short_9,likelihood_long_ntdo,likelihood_short_ntdo,likelihood_long_ntdc,likelihood_short_ntdc,average_price_increase_percentage,average_price_decrease_percentage
2023-07-17 10:00:00,CB,192.295,147784.0,"sma,macd,rsi",rsi,3,"macd,sma,dmi","MACD_MACD_CROSS_SIGNAL,DMIPLUS_CROSSOVER_DMINEG,SMA_CONFIRMATION_UPWARD",CB,False,,,,,,,,,,,,,,
2023-07-17 10:00:00,PEG,63.32,69943.0,rsi,"sma,macd,rsi",2,"sma,dmi","DMINEG_CROSSOVER_DMIPLUS,SMA_CONFIRMATION_DOWNWARD","FR,CMS,PEG,MIY,MCI",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,VALE,13.915,2247733.0,rsi,"sma,macd,rsi",2,"sma,dmi","DMINEG_CROSSOVER_DMIPLUS,SMA_CONFIRMATION_DOWNWARD","PPL,BCS,LTC,KEY,KIM",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,XEL,63.38,392105.0,rsi,"sma,macd,rsi",3,"macd,sma,dmi","MACD_SIGNAL_CROSS_MACD,DMINEG_CROSSOVER_DMIPLUS,SMA_CONFIRMATION_DOWNWARD","POR,XEL,BF.A,SCU,JBL",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,MET,58.945,385919.0,"sma,rsi","macd,rsi",2,"sma,dmi","DMIPLUS_CROSSOVER_DMINEG,SMA_CONFIRMATION_UPWARD","MET,NC,NTG,CTR,RM",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,APO,80.9,161142.0,"sma,dmi,adx","macd,adx,rsi",2,"sma,adx","ADX_THRESHOLD_UPWARD,SMA_CONFIRMATION_UPWARD","APO,ASGN,ICE,MAN,R",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,TJX,85.6801,300225.0,"sma,rsi","macd,rsi",2,"sma,dmi","DMIPLUS_CROSSOVER_DMINEG,SMA_CONFIRMATION_UPWARD","TJX,WAB,CPT,SAH,ASH",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,SNA,294.53,50870.0,"sma,macd,dmi,adx","adx,rsi",2,"macd,adx","MACD_MACD_CROSS_SIGNAL,ADX_THRESHOLD_UPWARD",SNA,False,,,,,,,,,,,,,,
2023-07-17 10:00:00,AEO,12.685,647632.0,"sma,macd",rsi,2,"macd,sma","MACD_MACD_CROSS_SIGNAL,SMA_CONFIRMATION_UPWARD","ARDC,BCS,TRMR,BUI,STWD",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,PKX,93.95,79745.0,"sma,macd,dmi,adx","adx,rsi",2,"rsi,adx","RSI_OVERBOUGHT,ADX_THRESHOLD_UPWARD",PKX,False,,,,,,,,,,,,,,
2023-07-17 10:00:00,GHY,11.315,25646.0,"sma,rsi","macd,rsi",2,"sma,dmi","DMIPLUS_CROSSOVER_DMINEG,SMA_CONFIRMATION_UPWARD","ARDC,EDF,REX,RGP,BCS",False,,,,,,,,,,,,,,
2023-07-17 10:00:00,IPG,39.78,494957.0,"sma,macd,dmi,adx","adx,rsi",2,"sma,adx","ADX_THRESHOLD_UPWARD,SMA_CONFIRMATION_UPWARD","IPG,TWN,DLNG,PIM,BF.A",False,,,,,,,,,,,,,,
2023-02-27 15:00:00,COUP,80.975,1285636.0,"sma,macd,dmi,adx","adx,rsi",2,"rsi,adx","RSI_OVERBOUGHT,ADX_THRESHOLD_UPWARD","COUP,IRL",False,,,,,,,,,,,,,,
