date,open,close,high,low,volume
1683313200000,174.15,173.62,174.3,173.3,15172863.0
1683316800000,173.56,173.49,173.69,173,3759078.0
1683550800000,172.89,172.784,173.57,172.11,10890762.0
1683554400000,172.795,173.47,173.82,172.7201,10798049.0
1683558000000,173.48,173.76,173.768,173.15,5186928.0
1683561600000,173.77,173.44,173.82,173.41,3870891.0
1683565200000,173.45,173.705,173.85,173.35,3384184.0
1683568800000,173.7,173.725,173.8,172.96,4957577.0
1683572400000,173.725,173.52,173.78,173.21,6530622.0
1683576000000,173.5,173.35,173.53,173.32,673803
1683637200000,172.56,172.775,173.54,172.23,7250881.0
1683640800000,172.78,172.515,172.89,172.145,6229962.0
1683644400000,172.51,171.855,172.64,171.82,4901875.0
1683648000000,171.85,172.369,172.43,171.81,3410925.0
1683651600000,172.37,172.085,172.48,171.96,3677869.0
1683655200000,172.09,172.072,172.3576,171.92,3187393.0
1683658800000,172.075,171.78,172.235,171.6,8044065.0
1683662400000,171.76,171.75,171.87,171.64,865241
1683723600000,173.12,172.986,174.03,172.55,7704806.0
1683727200000,172.985,172.555,173.71,172.29,8420565.0
1683730800000,172.56,173.49,173.83,172.55,5421408.0
1683734400000,173.4866,172.81,173.4866,172.73,4433218.0
1683738000000,172.8,172.28,172.9499,171.9,4656461.0
1683741600000,172.275,173.065,173.16,172.26,4844877.0
1683745200000,173.07,173.5504,173.91,172.945,8672775.0
1683748800000,173.53,173.38,173.63,173.31,1710962.0
1683810000000,173.71,172.27,173.99,172.18,7518165.0
1683813600000,172.28,173.23,173.255,172.17,6991024.0
1683817200000,173.23,173.59,173.88,173.1601,6353233.0
1683820800000,173.59,173.76,174.025,173.35,4584403.0
1683824400000,173.76,173.6699,173.94,173.06,4454623.0
1683828000000,173.67,174.37,174.59,173.56,5352718.0
1683831600000,174.375,173.81,174.4,173.5,6827205.0
1683835200000,173.84,173.61,173.84,173.54,2041151.0
1683896400000,173.47,173.08,174.06,172.95,6008019.0
1683900000000,173.08,172.78,173.26,172.33,6894390.0
1683903600000,172.78,172.665,172.975,172.32,4491572.0
1683907200000,172.67,171.54,172.69,171.49,5021233.0
1683910800000,171.53,171.28,172.015,171.21,4578048.0
1683914400000,171.27,171.6599,171.75,171,4704115.0
1683918000000,171.66,172.56,172.62,171.56,8124758.0
1683921600000,172.57,172.48,172.57,172.41,700989
1684155600000,173.1,171.98,173.26,171.83,5915611.0
1684159200000,171.975,171.905,172.28,171.47,5618691.0
1684162800000,171.905,172.3518,172.42,171.88,4936940.0
1684166400000,172.365,172.19,172.43,171.94,2711277.0
1684170000000,172.2,171.865,172.3,171.525,3809319.0
1684173600000,171.87,171.73,172.02,171.66,2931684.0
1684177200000,171.73,172.14,172.185,171.67,5340120.0
1684180800000,172.11,171.97,172.19,170.07,1103004.0
1684242000000,171.67,172.62,173.1383,171.33,7366656.0
1684245600000,172.62,172.28,172.7,171.88,7065689.0
1684249200000,172.29,172.22,172.35,171.83,4683434.0
1684252800000,172.225,172.18,172.51,171.97,3287207.0
1684256400000,172.181,172.3078,172.34,172.04,2496853.0
1684260000000,172.31,172.39,172.47,171.7991,4457793.0
1684263600000,172.395,172.08,172.725,172.03,6580463.0
1684267200000,172.07,172.26,172.3,172.0106,1418816.0
1684328400000,171.5783,170.5299,172.15,170.43,7767136.0
1684332000000,170.52,171.03,171.2109,170.4201,7087999.0
1684335600000,171.045,171.07,171.27,170.47,5587645.0
1684339200000,171.07,171.6299,171.74,170.83,4828534.0
1684342800000,171.64,172.8286,172.86,171.6,7268000.0
1684346400000,172.825,172.1285,172.85,171.95,5223013.0
1684350000000,172.13,172.65,172.925,171.94,7960401.0
1684353600000,172.69,172.7,172.75,172.6,2955919.0
1684414800000,172.39,173.09,173.5,172.38,6741359.0
1684418400000,173.09,174.295,174.36,172.82,9328370.0
1684422000000,174.3,174.8057,175.01,174.25,8551753.0
1684425600000,174.8,174.2797,174.875,174.13,5579020.0
1684429200000,174.28,173.8201,174.85,173.76,5137755.0
1684432800000,173.825,174.425,174.69,173.68,4292367.0
1684436400000,174.425,175.07,175.24,174.22,13053045.0
1684440000000,175.05,175.26,175.31,175.01,2501695.0
1684501200000,175.98,176,176.44,175.53,8489846.0
1684504800000,175.995,175.7,176.29,175.4,7518085.0
1684508400000,175.705,175.645,176.02,175.21,7307684.0
