date,open,close,high,low,volume
1658152800000.0,66.12,66.09,66.24,65.75,109720.0
1658156400000.0,66.1,66.205,66.21,65.98,79764.0
1658160000000.0,66.2,66.05,66.27,66.01,91685.0
1658163600000.0,66.05,65.63,66.091,65.63,150014.0
1658167200000.0,65.61,65.32,65.72,65.32,136031.0
1658170800000.0,65.33,65.2,65.55,64.96,315557.0
1658239200000.0,66.68,67.12,67.16,66.6,109631.0
1658242800000.0,67.12,67.23,67.24,67.03,198048.0
1658246400000.0,67.21,67.29,67.33,67.02,141029.0
1658250000000.0,67.27,67.34,67.34,67.13,137243.0
1658253600000.0,67.35,67.55,67.57,67.33,195404.0
1658257200000.0,67.56,67.615,67.75,67.48,461082.0
1658325600000.0,67.7,68.44,68.495,67.65,131878.0
1658329200000.0,68.45,68.51,68.51,68.25,107551.0
1658332800000.0,68.51,68.48,68.585,68.22,108597.0
1658336400000.0,68.46,68.32,68.58,68.16,134959.0
1658340000000.0,68.32,68.54,68.62,68.32,118438.0
1658343600000.0,68.54,68.7,68.94,68.54,505313.0
1658412000000.0,69.095,69.175,69.245,68.64,145513.0
1658415600000.0,69.19,69.29,69.385,69.01,141362.0
1658419200000.0,69.28,69.54,69.65,69.27,140323.0
1658422800000.0,69.56,69.53,69.62,69.27,136035.0
1658426400000.0,69.57,69.52,69.7,69.38,143818.0
1658430000000.0,69.51,69.93,69.95,69.51,366215.0
1658498400000.0,70.01,69.93,70.06,69.69,138657.0
1658502000000.0,69.935,69.657,69.96,69.51,124795.0
1658505600000.0,69.67,69.61,69.73,69.51,105892.0
1658509200000.0,69.6,69.57,69.64,69.27,191862.0
1658512800000.0,69.56,69.53,69.61,69.385,236353.0
1658516400000.0,69.535,69.85,69.88,69.455,672643.0
1658757600000.0,69.47,69.44,69.63,69.22,183271.0
1658761200000.0,69.41,69.56,69.639,69.255,92762.0
1658764800000.0,69.555,69.445,69.58,69.29,98891.0
1658768400000.0,69.445,69.29,69.59,69.29,173278.0
1658772000000.0,69.275,69.06,69.32,69.03,179674.0
1658775600000.0,69.06,69.6,69.63,68.98,355411.0
1658844000000.0,69.26,69.76,69.785,69.16,266673.0
1658847600000.0,69.765,69.31,69.78,69.3,154442.0
1658851200000.0,69.31,69.725,69.76,69.3,131228.0
1658854800000.0,69.7219,69.65,69.7725,69.57,140592.0
1658858400000.0,69.66,69.53,69.81,69.381,185952.0
1658862000000.0,69.52,69.57,69.84,69.4527,644285.0
1658930400000.0,72.33,73.21,73.215,72.315,430609.0
1658934000000.0,73.27,72.88,73.44,72.87,214032.0
1658937600000.0,72.86,73.22,73.28,72.82,169189.0
1658941200000.0,73.205,73.6,73.67,73.08,218613.0
1658944800000.0,73.52,74.13,74.36,73.3,464080.0
1658948400000.0,74.15,74.4,74.86,74.085,987547.0
1659016800000.0,75.2,75.54,75.9,75.2,232643.0
1659020400000.0,75.56,75.81,76.14,75.5,326591.0
1659024000000.0,75.81,76.02,76.142,75.79,170867.0
1659027600000.0,76.02,76.69,76.748,75.97,235101.0
1659031200000.0,76.64,76.75,76.83,76.5775,260964.0
1659034800000.0,76.76,76.69,77.01,76.67,760936.0
1659103200000.0,76.74,76.84,77.095,76.615,279292.0
1659106800000.0,76.82,76.69,76.895,76.545,320537.0
1659110400000.0,76.685,76.84,76.865,76.555,202251.0
1659114000000.0,76.83,77.08,77.2,76.75,431157.0
1659117600000.0,77.09,76.9,77.1,76.85,421147.0
1659121200000.0,76.91,77.15,77.42,76.9,754966.0
1659362400000.0,77.13,77.57,77.59,76.97,297393.0
1659366000000.0,77.57,77.09,77.62,77.045,167560.0
1659369600000.0,77.09,77.01,77.18,76.85,177049.0
1659373200000.0,77.03,76.53,77.03,76.43,192067.0
1659376800000.0,76.53,76.84,76.93,76.365,327598.0
1659380400000.0,76.84,76.51,76.84,76.49,642623.0
1659448800000.0,76.2,76.66,76.84,75.95,196344.0
1659452400000.0,76.67,76.8,76.8867,76.5,193896.0
1659456000000.0,76.82,77.3,77.314,76.79,249827.0
1659459600000.0,77.27,76.74,77.28,76.62,220005.0
1659463200000.0,76.75,76.44,76.991,76.39,237243.0
1659466800000.0,76.44,76.44,76.82,76.29,583685.0
1659535200000.0,76.83,76.5,77.035,76.36,162214.0
1659538800000.0,76.52,77.12,77.13,76.475,144682.0
1659542400000.0,77.11,77.12,77.22,76.94,194106.0
1659546000000.0,77.11,77.26,77.34,77.1,200740.0
1659549600000.0,77.26,77.14,77.51,77.14,234578.0
1659553200000.0,77.14,77.185,77.6,77.09,526340.0
1659621600000.0,77.445,77.46,77.595,77.14,165632.0
1659625200000.0,77.47,77.62,77.66,77.3,122152.0
1659628800000.0,77.62,77.56,77.775,77.4475,173712.0
1659632400000.0,77.57,77.55,77.61,77.29,238899.0
1659636000000.0,77.55,77.44,77.6,77.335,102742.0
1659639600000.0,77.43,77.51,77.66,77.395,355953.0
1659708000000.0,76.93,76.99,77.395,76.86,174913.0
1659711600000.0,77.0,76.64,77.03,76.48,106916.0
1659715200000.0,76.66,77.14,77.14,76.66,99043.0
1659718800000.0,77.13,77.19,77.38,77.09,105406.0
1659722400000.0,77.17,77.16,77.235,77.04,116142.0
1659726000000.0,77.17,77.54,77.59,77.16,365971.0
1659967200000.0,77.9,77.97,78.14,77.82,195135.0
1659970800000.0,77.99,77.72,78.0871,77.46,135634.0
1659974400000.0,77.71,77.635,77.83,77.35,136224.0
1659978000000.0,77.65,77.71,77.79,77.57,78222.0
1659981600000.0,77.7251,77.47,77.7251,77.37,134985.0
1659985200000.0,77.45,77.56,77.7,77.37,418337.0
1660053600000.0,76.66,76.98,77.135,76.66,119185.0
1660057200000.0,76.95,76.74,76.98,76.6598,130095.0
1660060800000.0,76.74,76.77,76.77,76.51,75988.0
1660064400000.0,76.79,76.68,76.8,76.55,99231.0
1660068000000.0,76.665,76.4587,76.68,76.175,148771.0
1660071600000.0,76.45,76.39,76.49,76.2491,424330.0
1660140000000.0,78.325,78.5147,78.69,78.2,298586.0
1660143600000.0,78.54,78.35,78.7,78.27,138118.0
1660147200000.0,78.38,77.96,78.4199,77.94,156130.0
1660150800000.0,77.975,78.18,78.26,77.91,158191.0
1660154400000.0,78.17,78.03,78.27,78.03,159462.0
1660158000000.0,78.03,78.29,78.445,77.97,520903.0
1660226400000.0,78.58,78.79,78.99,78.55,225118.0
1660230000000.0,78.77,78.31,78.78,78.23,143655.0
1660233600000.0,78.29,78.54,78.555,78.28,133432.0
1660237200000.0,78.53,78.44,78.545,78.36,90574.0
1660240800000.0,78.43,78.0,78.43,77.9,131444.0
1660244400000.0,78.0,77.92,78.01,77.785,287915.0
1660312800000.0,78.52,78.74,78.95,78.33,134396.0
1660316400000.0,78.73,78.82,78.99,78.69,96258.0
1660320000000.0,78.84,79.03,79.09,78.78,87291.0
1660323600000.0,79.03,79.16,79.25,79.02,122794.0
1660327200000.0,79.185,79.27,79.34,79.125,74165.0
1660330800000.0,79.28,79.46,79.53,79.215,383574.0
1660572000000.0,80.34,79.31,80.37,79.29,217304.0
1660575600000.0,79.27,79.63,79.63,79.05,91859.0
1660579200000.0,79.59,79.66,79.73,79.55,65100.0
1660582800000.0,79.67,79.53,79.76,79.48,73329.0
1660586400000.0,79.52,79.7,79.73,79.37,67238.0
1660590000000.0,79.71,79.63,79.72,79.53,214532.0
1660658400000.0,79.48,79.355,79.65,79.23,155993.0
1660662000000.0,79.36,79.61,79.72,79.36,109113.0
1660665600000.0,79.6,79.53,79.62,79.45,72399.0
1660669200000.0,79.54,79.77,79.81,79.52,87691.0
1660672800000.0,79.76,79.36,79.91,79.27,88132.0
1660676400000.0,79.35,79.58,79.63,79.26,213820.0
1660744800000.0,78.94,78.75,79.13,78.675,186058.0
1660748400000.0,78.74,78.78,79.04,78.68,135475.0
1660752000000.0,78.77,79.145,79.26,78.755,193268.0
1660755600000.0,79.145,79.325,79.35,78.97,166115.0
1660759200000.0,79.33,79.755,79.99,79.24,226592.0
1660762800000.0,79.7038,79.65,79.835,79.43,476790.0
1660831200000.0,79.935,80.0786,80.27,79.68,185942.0
1660834800000.0,80.09,80.0414,80.16,79.96,143651.0
1660838400000.0,80.03,79.8248,80.16,79.69,83740.0
1660842000000.0,79.83,79.855,80.01,79.75,96761.0
1660845600000.0,79.87,79.93,79.94,79.79,114896.0
1660849200000.0,79.93,80.14,80.43,79.9229,390583.0
1660917600000.0,79.35,79.27,79.55,79.27,241399.0
1660921200000.0,79.28,79.25,79.44,79.2,136603.0
1660924800000.0,79.24,79.085,79.37,79.02,223921.0
1660928400000.0,79.07,78.99,79.14,78.75,133721.0
1660932000000.0,78.9772,78.99,79.1,78.93,122731.0
1660935600000.0,79.01,79.2,79.29,78.8759,292835.0
1661176800000.0,78.0,77.705,78.04,77.61,167397.0
1661180400000.0,77.71,77.88,77.99,77.7,65358.0
1661184000000.0,77.89,77.73,77.98,77.6,89455.0
1661187600000.0,77.75,77.46,77.78,77.46,110284.0
1661191200000.0,77.455,77.41,77.58,77.36,104948.0
1661194800000.0,77.42,77.43,77.58,77.18,266417.0
1661263200000.0,77.9,77.775,78.15,77.74,119540.0
1661266800000.0,77.78,77.56,77.78,77.56,71575.0
1661270400000.0,77.57,77.53,77.6082,77.35,58926.0
1661274000000.0,77.53,77.39,77.63,77.3,75273.0
1661277600000.0,77.36,77.59,77.635,77.33,82335.0
1661281200000.0,77.6,77.49,77.7075,77.37,278679.0
1661349600000.0,77.13,77.22,77.495,77.0,184572.0
1661353200000.0,77.185,77.37,77.46,77.11,100725.0
1661356800000.0,77.38,77.05,77.43,77.0,61051.0
1661360400000.0,77.12,77.04,77.2,76.99,65374.0
1661364000000.0,77.05,77.05,77.11,76.92,82784.0
1661367600000.0,77.05,77.05,77.37,76.98,282650.0
1661436000000.0,77.96,77.94,78.15,77.705,169124.0
1661439600000.0,77.93,77.81,77.95,77.53,102654.0
1661443200000.0,77.84,77.575,77.84,77.4401,94348.0
1661446800000.0,77.58,77.86,77.905,77.57,85852.0
1661450400000.0,77.86,77.78,77.957,77.64,99048.0
1661454000000.0,77.78,78.38,78.38,77.73,309209.0
1661522400000.0,78.2,76.99,78.2,76.8,151971.0
1661526000000.0,76.93,76.83,76.97,76.56,113188.0
1661529600000.0,76.8309,76.63,76.8309,76.46,71681.0
1661533200000.0,76.62,76.33,76.66,76.28,89212.0
1661536800000.0,76.34,75.925,76.38,75.91,80086.0
1661540400000.0,75.94,75.47,76.015,75.39,354163.0
1661781600000.0,75.125,74.78,75.39,74.71,108930.0
1661785200000.0,74.8,75.095,75.12,74.79,71679.0
1661788800000.0,75.12,75.345,75.41,75.02,70680.0
1661792400000.0,75.3838,75.4,75.54,75.21,69867.0
1661796000000.0,75.42,75.26,75.42,75.11,92684.0
1661799600000.0,75.3,74.76,75.42,74.73,282165.0
1661868000000.0,74.71,74.2,75.03,73.82,118757.0
1661871600000.0,74.2,74.28,74.33,74.08,82693.0
1661875200000.0,74.24,74.25,74.48,74.15,74593.0
1661878800000.0,74.22,74.18,74.29,73.93,77949.0
1661882400000.0,74.19,74.23,74.31,74.1,85336.0
1661886000000.0,74.25,74.17,74.59,73.94,355161.0
1661954400000.0,74.28,73.9,74.33,73.75,171582.0
1661958000000.0,73.9,74.12,74.14,73.67,132148.0
1661961600000.0,74.11,73.86,74.15,73.8,62414.0
1661965200000.0,73.86,73.78,73.98,73.61,56838.0
