timestamp,splus0,splus0_delta,splus0_delta_percentage,splus3,splus3_delta,splus3_delta_percentage,splus5,splus5_delta,splus5_delta_percentage,splus7,splus7_delta,splus7_delta_percentage,splus9,splus9_delta,splus9_delta_percentage,ntdo,ntdo_delta,ntdo_delta_percentage,ntdc,ntdc_delta,ntdc_delta_percentage,total_delta,total_delta_percentage,average_delta,average_high_delta,max_high,max_high_delta,max_high_delta_percentage,average_low_delta,min_low,min_low_delta,min_low_delta_percentage
2023-04-21 13:00:00,|O:107.965|H:108.33|L:107.8|C:108.25|,0.0,0.0,|O:109.73|H:109.8|L:108.71|C:109.35|,1.0999999999999943,1.016166281755191,|O:108.25|H:109.675|L:108.22|C:109.59|,1.3400000000000034,1.237875288683606,|O:109.62|H:109.62|L:108.27|C:108.655|,0.40500000000000114,0.37413394919168697,|O:109.11|H:109.23|L:108.92|C:109.02|,0.769999999999996,0.7113163972286337,|O:109.65|H:110.235|L:109.39|C:109.66|,1.4099999999999966,1.302540415704385,|O:108.12|H:108.12|L:108.12|C:108.12|,-0.12999999999999545,-0.12009237875288264,0.769999999999996,0.7113163972286337,0.8158333333333326,109.44666666666667,110.235,1.9849999999999994,1.8337182448036944,108.605,108.12,-0.12999999999999545,-0.12009237875288264
2023-04-21 12:00:00,|O:107.9894|H:108.06|L:107.73|C:107.91|,0.0,0.0,|O:108.34|H:109.74|L:108.25|C:109.7116|,1.8016000000000076,1.6695394310073282,|O:109|H:109.35|L:108.2|C:108.6|,0.6899999999999977,0.6394217403391694,|O:109.65|H:110.235|L:109.39|C:109.66|,1.75,1.621721805208044,|O:108.7|H:109.27|L:108.7|C:109.14|,1.230000000000004,1.1398387545176574,|O:109.65|H:110.235|L:109.39|C:109.66|,1.75,1.621721805208044,|O:108.12|H:108.12|L:108.12|C:108.12|,0.21000000000000796,0.1946066166249726,1.230000000000004,1.1398387545176574,1.2386000000000028,109.49166666666667,110.235,2.325000000000003,2.154573255490689,108.675,108.12,0.21000000000000796,0.1946066166249726
2023-04-20 13:00:00,|O:107.02|H:107.05|L:106.48|C:106.65|,0.0,0.0,|O:106.725|H:106.77|L:106.07|C:106.21|,-0.44000000000001194,-0.4125644631973857,|O:105.88|H:106.46|L:105.41|C:106.425|,-0.22500000000000853,-0.21097046413502907,|O:108.01|H:108.84|L:107.69|C:107.98|,1.3299999999999983,1.2470698546647898,|O:107.965|H:108.33|L:107.8|C:108.25|,1.5999999999999943,1.5002344116268111,|O:106.34|H:108.3899|L:106.33|C:108.04|,1.3900000000000006,1.3033286451007975,|O:109|H:109.35|L:108.2|C:108.6|,1.9499999999999886,1.8284106891701721,1.5999999999999943,1.5002344116268111,0.9341666666666603,108.02331666666667,109.35,2.6999999999999886,2.5316455696202422,106.91666666666667,105.41,-1.240000000000009,-1.1626816690107913
2023-04-18 09:00:00,|O:105.36|H:105.4|L:104.3501|C:104.74|,0.0,0.0,|O:104.755|H:105.325|L:104.755|C:105.24|,0.5,0.4773725415314112,|O:105.33|H:105.53|L:105.15|C:105.205|,0.4650000000000034,0.4439564636242156,|O:105.42|H:105.69|L:105.11|C:105.66|,0.9200000000000017,0.8783654764177982,|O:105.32|H:105.32|L:104.65|C:104.835|,0.09499999999999886,0.09070078289096703,|O:104.87|H:105.08|L:104.77|C:105.03|,0.29000000000000625,0.27687607408822446,|O:105.88|H:105.88|L:105.88|C:105.88|,1.1400000000000006,1.088409394691618,0.09499999999999886,0.09070078289096703,0.5683333333333351,105.47083333333335,105.88,1.1400000000000006,1.088409394691618,105.05250000000001,104.65,-0.0899999999999892,-0.08592705747564369
2023-04-17 16:00:00,|O:105.46|H:105.46|L:105.46|C:105.46|,0.0,0.0,|O:104.69|H:105.14|L:104.66|C:104.74|,-0.7199999999999989,-0.6827233074151327,|O:105.23|H:105.5|L:105.16|C:105.31|,-0.14999999999999147,-0.14223402237814478,|O:105.17|H:105.51|L:105.17|C:105.4|,-0.05999999999998806,-0.05689360895124983,|O:105.65|H:105.65|L:105.65|C:105.65|,0.19000000000001194,0.18016309501233826,|O:104.69|H:105.14|L:104.66|C:104.74|,-0.7199999999999989,-0.6827233074151327,|O:105.65|H:105.65|L:105.65|C:105.65|,0.19000000000001194,0.18016309501233826,0.19000000000001194,0.18016309501233826,-0.2116666666666589,105.43166666666667,105.65,0.19000000000001194,0.18016309501233826,105.15833333333335,104.66,-0.7999999999999972,-0.7585814526834792
2023-04-10 13:00:00,|O:102.46|H:103.36|L:102.25|C:102.87|,0.0,0.0,|O:102.72|H:103.35|L:102.48|C:102.85|,-0.020000000000010232,-0.019442014192680306,|O:102.61|H:102.86|L:101.21|C:101.31|,-1.5600000000000023,-1.5164771070282903,|O:100.815|H:100.89|L:99.45|C:99.92|,-2.950000000000003,-2.867697093418881,|O:100.215|H:100.215|L:99.87|C:100.01|,-2.8599999999999994,-2.780208029551861,|O:101.2|H:101.535|L:100.11|C:100.855|,-2.0150000000000006,-1.9587829299115393,|O:102.87|H:102.87|L:102.7|C:102.7|,-0.1700000000000017,-0.1652571206376997,-2.8599999999999994,-2.780208029551861,-1.595833333333336,101.95333333333333,103.35,0.47999999999998977,0.46660834062407874,100.97000000000001,99.45,-3.4200000000000017,-3.3245844269466334
2023-04-06 12:00:00,|O:99.485|H:101.084|L:99.43|C:100.035|,0.0,0.0,|O:99.81|H:100.94|L:99.81|C:100.34|,0.3050000000000068,0.30489328734943455,|O:100.38|H:100.38|L:100.38|C:100.38|,0.34499999999999886,0.3448792922477122,|O:101.085|H:102.5|L:101|C:102.14|,2.105000000000004,2.1042635077722838,|O:102.625|H:102.64|L:101.685|C:102.35|,2.3149999999999977,2.314190033488277,|O:101.085|H:102.5|L:101|C:102.14|,2.105000000000004,2.1042635077722838,|O:102.81|H:103.2961|L:102.81|C:103.2961|,3.261099999999999,3.2599590143449784,2.3149999999999977,2.314190033488277,1.7393500000000017,102.04268333333333,103.2961,3.261099999999999,3.2599590143449784,101.11416666666666,99.81,-0.22499999999999432,-0.22492127755285082
2023-04-06 10:00:00,|O:98.845|H:99|L:98.37|C:98.63|,0.0,0.0,|O:99.485|H:101.084|L:99.43|C:100.035|,1.4050000000000011,1.4245158673831504,|O:99.81|H:100.94|L:99.81|C:100.34|,1.710000000000008,1.7337524079894635,|O:100.38|H:100.38|L:100.38|C:100.38|,1.75,1.7743080198722498,|O:101.085|H:102.5|L:101|C:102.14|,3.510000000000005,3.558754942715204,|O:101.085|H:102.5|L:101|C:102.14|,3.510000000000005,3.558754942715204,|O:102.81|H:103.2961|L:102.81|C:103.2961|,4.6661,4.73091351515766,3.510000000000005,3.558754942715204,2.75851666666667,101.78335,103.2961,4.6661,4.73091351515766,100.73833333333334,99.43,0.8000000000000114,0.8111122376558971
2023-04-06 09:00:00,|O:98.52|H:99.25|L:98.22|C:98.845|,0.0,0.0,|O:98.61|H:99.85|L:98.53|C:99.51|,0.6650000000000063,0.6727704992665348,|O:99.98|H:100.6|L:99.7|C:99.85|,1.0049999999999955,1.016743386109561,|O:100.34|H:100.44|L:99.725|C:100.38|,1.5349999999999966,1.5529364156001786,|O:100.38|H:101.27|L:100.28|C:100.97|,2.125,2.1498305427689814,|O:101.085|H:102.5|L:101|C:102.14|,3.2950000000000017,3.333501947493552,|O:102.81|H:103.2961|L:102.81|C:103.2961|,4.451099999999997,4.503110931256003,2.125,2.1498305427689814,2.1793499999999995,101.32601666666666,103.2961,4.451099999999997,4.503110931256003,100.34083333333332,98.53,-0.3149999999999977,-0.3186807628104585
2023-04-05 16:00:00,|O:98.88|H:98.88|L:98.88|C:98.88|,0.0,0.0,|O:98.845|H:99|L:98.37|C:98.63|,-0.25,-0.252831715210356,|O:99.485|H:101.084|L:99.43|C:100.035|,1.1550000000000011,1.1680825242718458,|O:99.81|H:100.94|L:99.81|C:100.34|,1.460000000000008,1.4765372168284872,|O:100.38|H:100.38|L:100.38|C:100.38|,1.5,1.516990291262136,|O:98.845|H:99|L:98.37|C:98.63|,-0.25,-0.252831715210356,|O:100.38|H:100.38|L:100.38|C:100.38|,1.5,1.516990291262136,1.5,1.516990291262136,0.8525000000000015,100.13066666666667,101.084,2.2040000000000077,2.2289644012945065,99.45666666666666,98.37,-0.5099999999999909,-0.515776699029117
