timestamp,splus0,splus0_delta,splus0_delta_percentage,splus3,splus3_delta,splus3_delta_percentage,splus5,splus5_delta,splus5_delta_percentage,splus7,splus7_delta,splus7_delta_percentage,splus9,splus9_delta,splus9_delta_percentage,ntdo,ntdo_delta,ntdo_delta_percentage,ntdc,ntdc_delta,ntdc_delta_percentage,total_delta,total_delta_percentage,average_delta,average_high_delta,max_high,max_high_delta,max_high_delta_percentage,average_low_delta,min_low,min_low_delta,min_low_delta_percentage
2023-06-29 16:00:00,|O:106.71|H:106.84|L:106.6|C:106.77|,0.0,0.0,|O:107.24|H:107.67|L:107.23|C:107.62|,0.8500000000000085,0.7961037744684917,|O:107.7|H:107.76|L:107.43|C:107.605|,0.835000000000008,0.7820548843308119,|O:107.73|H:107.875|L:107.595|C:107.74|,0.9699999999999989,0.9084948955699156,|O:107.25|H:107.25|L:107|C:107.04|,0.27000000000001023,0.2528800224782338,|O:107.24|H:107.67|L:107.23|C:107.62|,0.8500000000000085,0.7961037744684917,|O:107.25|H:107.25|L:107|C:107.04|,0.27000000000001023,0.2528800224782338,0.27000000000001023,0.2528800224782338,0.674166666666674,107.57916666666667,107.875,1.105000000000004,1.0349349068090326,107.2475,107.0,0.23000000000000398,0.21541631544441694
2023-06-23 15:00:00,|O:101.85|H:102.48|L:101.79|C:102.38|,0.0,0.0,|O:102.42|H:103.91|L:102.05|C:103.89|,1.5100000000000051,1.474897440906432,|O:103.705|H:104.27|L:103.59|C:104.235|,1.855000000000004,1.8118773197890254,|O:104.73|H:104.905|L:104.6614|C:104.725|,2.344999999999999,2.2904864231295163,|O:104.655|H:104.81|L:104.18|C:104.31|,1.9300000000000068,1.8851338151982877,|O:103.89|H:104.01|L:103.38|C:103.705|,1.3250000000000028,1.2941980855635895,|O:104.49|H:105.25|L:104.29|C:105.25|,2.8700000000000045,2.8032818909943393,1.9300000000000068,1.8851338151982877,1.9725000000000037,104.52583333333332,105.25,2.8700000000000045,2.8032818909943393,103.69189999999999,102.05,-0.3299999999999983,-0.3223285798007407
2023-06-23 14:00:00,|O:102.16|H:102.26|L:101.76|C:101.86|,0.0,0.0,|O:102.47|H:102.51|L:102.01|C:102.43|,0.5700000000000074,0.5595915963086663,|O:103.89|H:104.01|L:103.38|C:103.705|,1.8449999999999989,1.8113096406832896,|O:104.24|H:104.73|L:104.2243|C:104.73|,2.8700000000000045,2.8175927743962346,|O:104.74|H:104.805|L:104.45|C:104.65|,2.7900000000000063,2.7390536029844945,|O:103.89|H:104.01|L:103.38|C:103.705|,1.8449999999999989,1.8113096406832896,|O:104.49|H:105.25|L:104.29|C:105.25|,3.3900000000000006,3.328097388572551,2.7900000000000063,2.7390536029844945,2.218333333333336,104.21916666666668,105.25,3.3900000000000006,3.328097388572551,103.62238333333333,102.01,0.15000000000000568,0.1472609463970211
2023-06-23 13:00:00,|O:101.86|H:102.2075|L:101.62|C:102.16|,0.0,0.0,|O:101.85|H:102.48|L:101.79|C:102.38|,0.21999999999999886,0.2153484729835541,|O:102.42|H:103.91|L:102.05|C:103.89|,1.730000000000004,1.6934220830070517,|O:103.705|H:104.27|L:103.59|C:104.235|,2.075000000000003,2.0311276429130802,|O:104.73|H:104.905|L:104.6614|C:104.725|,2.5649999999999977,2.5107674236491757,|O:103.89|H:104.01|L:103.38|C:103.705|,1.5450000000000017,1.512333594361787,|O:104.49|H:105.25|L:104.29|C:105.25|,3.0900000000000034,3.024667188723574,2.5649999999999977,2.5107674236491757,1.8708333333333347,104.1375,105.25,3.0900000000000034,3.024667188723574,103.29356666666666,101.79,-0.36999999999999034,-0.36217697729051523
2023-06-23 12:00:00,|O:102.19|H:102.26|L:101.65|C:101.85|,0.0,0.0,|O:102.16|H:102.26|L:101.76|C:101.86|,0.010000000000005116,0.009818360333829275,|O:102.47|H:102.51|L:102.01|C:102.43|,0.5800000000000125,0.5694648993618189,|O:103.89|H:104.01|L:103.38|C:103.705|,1.855000000000004,1.8213058419244026,|O:104.24|H:104.73|L:104.2243|C:104.73|,2.8800000000000097,2.8276877761413943,|O:103.89|H:104.01|L:103.38|C:103.705|,1.855000000000004,1.8213058419244026,|O:104.49|H:105.25|L:104.29|C:105.25|,3.4000000000000057,3.338242513500251,2.8800000000000097,2.8276877761413943,1.76333333333334,103.795,105.25,3.4000000000000057,3.338242513500251,103.17405000000001,101.76,-0.0899999999999892,-0.08836524300440766
2023-06-21 09:00:00,|O:102.72|H:103.41|L:102.33|C:103.39|,0.0,0.0,|O:104.04|H:104.62|L:103.7801|C:104.5856|,1.1955999999999989,1.156398104265402,|O:104.33|H:104.43|L:104.08|C:104.195|,0.8049999999999926,0.7786052809749421,|O:104.27|H:104.2999|L:103.815|C:103.875|,0.48499999999999943,0.46909759164329184,|O:102.89|H:103.33|L:102.53|C:103.29|,-0.09999999999999432,-0.09672115291613727,|O:103.29|H:103.855|L:103.214|C:103.71|,0.3199999999999932,0.30950768933165024,|O:103.28|H:103.36|L:103.18|C:103.35|,-0.04000000000000625,-0.038688461166463156,-0.09999999999999432,-0.09672115291613727,0.4442666666666639,103.98248333333333,104.62,1.230000000000004,1.18967018086856,103.43318333333333,102.53,-0.8599999999999994,-0.8318019150788272
2023-06-20 16:00:00,|O:102.76|H:102.76|L:102.6|C:102.6|,0.0,0.0,|O:103.39|H:104.48|L:103.24|C:104.03|,1.4300000000000068,1.3937621832358742,|O:104.57|H:104.63|L:104.26|C:104.335|,1.7349999999999994,1.691033138401559,|O:104.19|H:104.3825|L:104.12|C:104.27|,1.6700000000000017,1.62768031189084,|O:104|H:104|L:103.82|C:103.82|,1.2199999999999989,1.189083820662767,|O:103.39|H:104.48|L:103.24|C:104.03|,1.4300000000000068,1.3937621832358742,|O:104|H:104|L:103.82|C:103.82|,1.2199999999999989,1.189083820662767,1.2199999999999989,1.189083820662767,1.4508333333333354,104.32875,104.63,2.030000000000001,1.9785575048732955,103.75,103.24,0.6400000000000006,0.623781676413256
2023-06-20 15:00:00,|O:102.855|H:103.03|L:102.63|C:102.73|,0.0,0.0,|O:102.72|H:103.41|L:102.33|C:103.39|,0.6599999999999966,0.6424608196242544,|O:104.04|H:104.62|L:103.7801|C:104.5856|,1.8555999999999955,1.806288328628439,|O:104.33|H:104.43|L:104.08|C:104.195|,1.4649999999999892,1.4260683344689857,|O:104.27|H:104.2999|L:103.815|C:103.875|,1.144999999999996,1.1145721794996555,|O:103.39|H:104.48|L:103.24|C:104.03|,1.2999999999999972,1.2654531295629292,|O:104|H:104|L:103.82|C:103.82|,1.0899999999999892,1.061033777864294,1.144999999999996,1.1145721794996555,1.252599999999994,104.20665000000001,104.62,1.8900000000000006,1.8397741652876478,103.51085,102.33,-0.4000000000000057,-0.3893701937116769
2023-06-20 14:00:00,|O:103.025|H:103.17|L:102.715|C:102.854|,0.0,0.0,|O:102.76|H:102.76|L:102.6|C:102.6|,-0.2540000000000049,-0.2469519901997053,|O:103.39|H:104.48|L:103.24|C:104.03|,1.176000000000002,1.143368269586017,|O:104.57|H:104.63|L:104.26|C:104.335|,1.4809999999999945,1.4399051082116345,|O:104.19|H:104.3825|L:104.12|C:104.27|,1.4159999999999968,1.3767087327668315,|O:103.39|H:104.48|L:103.24|C:104.03|,1.176000000000002,1.143368269586017,|O:104|H:104|L:103.82|C:103.82|,0.965999999999994,0.9391953643027923,1.4159999999999968,1.3767087327668315,0.9934999999999974,104.12208333333332,104.63,1.7759999999999962,1.72671942753806,103.54666666666667,102.6,-0.2540000000000049,-0.2469519901997053
2023-06-20 13:00:00,|O:102.9|H:103.15|L:102.735|C:103.03|,0.0,0.0,|O:102.855|H:103.03|L:102.63|C:102.73|,-0.29999999999999716,-0.29117732699213544,|O:102.72|H:103.41|L:102.33|C:103.39|,0.35999999999999943,0.34941279239056533,|O:104.04|H:104.62|L:103.7801|C:104.5856|,1.5555999999999983,1.5098514995632324,|O:104.33|H:104.43|L:104.08|C:104.195|,1.164999999999992,1.1307386198194622,|O:103.39|H:104.48|L:103.24|C:104.03|,1.0,0.9705910899737941,|O:104|H:104|L:103.82|C:103.82|,0.789999999999992,0.7667669610792895,1.164999999999992,1.1307386198194622,0.7617666666666641,103.995,104.62,1.5900000000000034,1.5432398330583357,103.31335,102.33,-0.7000000000000028,-0.6794137629816586
2023-06-12 15:00:00,|O:105.83|H:106.5|L:105.7|C:106.445|,0.0,0.0,|O:107.5|H:108.09|L:107.28|C:107.91|,1.4650000000000034,1.3762976184884246,|O:107.54|H:107.75|L:107.085|C:107.14|,0.6950000000000074,0.6529193480201112,|O:107.03|H:107.15|L:106.62|C:106.9|,0.4550000000000125,0.4274507961858355,|O:106.63|H:106.84|L:106.275|C:106.445|,0.0,0.0,|O:107.9|H:108.34|L:107.51|C:107.55|,1.105000000000004,1.0380947907370042,|O:106.44|H:106.6|L:106.43|C:106.6|,0.15500000000000114,0.14561510639297398,0.0,0.0,0.645833333333338,107.46166666666666,108.34,1.8950000000000102,1.780262107191517,106.86666666666667,106.275,-0.1699999999999875,-0.15970689088260367
