likelihood_long_3,likelihood_short_3,likelihood_long_5,likelihood_short_5,likelihood_long_7,likelihood_short_7,likelihood_long_9,likelihood_short_9,likelihood_long_ntdo,likelihood_short_ntdo,likelihood_long_ntdc,likelihood_short_ntdc,average_price_increase_percentage,average_price_decrease_percentage
42.857142857142854,57.14285714285714,42.857142857142854,57.14285714285714,42.857142857142854,57.14285714285714,42.857142857142854,57.14285714285714,42.857142857142854,57.14285714285714,42.857142857142854,57.14285714285714,23.904233333333334,23.711314285714284
