likelihood_long_3,likelihood_short_3,likelihood_long_5,likelihood_short_5,likelihood_long_7,likelihood_short_7,likelihood_long_9,likelihood_short_9,likelihood_long_ntdo,likelihood_short_ntdo,likelihood_long_ntdc,likelihood_short_ntdc,average_price_increase_percentage,average_price_decrease_percentage
55.55555555555556,43.333333333333336,67.77777777777779,31.11111111111111,71.11111111111111,43.333333333333336,71.11111111111111,28.888888888888886,63.33333333333333,36.666666666666664,68.88888888888889,30.0,57.325541111111114,57.02825444444445
