timestamp,splus0,splus0_delta,splus0_delta_percentage,splus3,splus3_delta,splus3_delta_percentage,splus5,splus5_delta,splus5_delta_percentage,splus7,splus7_delta,splus7_delta_percentage,splus9,splus9_delta,splus9_delta_percentage,ntdo,ntdo_delta,ntdo_delta_percentage,ntdc,ntdc_delta,ntdc_delta_percentage,total_delta,total_delta_percentage,average_delta,average_high_delta,max_high,max_high_delta,max_high_delta_percentage,average_low_delta,min_low,min_low_delta,min_low_delta_percentage
2023-06-13 10:00:00,|O:402|H:407.435|L:401.04|C:406.48|,0.0,0.0,|O:407.48|H:409.505|L:406.7776|C:408.91|,2.430000000000007,0.5978153906711293,|O:410.88|H:412.85|L:410.39|C:412.83|,6.349999999999966,1.5621924817949138,|O:410.09|H:410.09|L:410.09|C:410.09|,3.609999999999957,0.8881125762645042,|O:409.545|H:410.7099|L:406.2771|C:408.685|,2.204999999999984,0.5424621137571305,|O:409.545|H:410.7099|L:406.2771|C:408.685|,2.204999999999984,0.5424621137571305,|O:405.98|H:405.98|L:405.98|C:405.98|,-0.5,-0.12300728203109625,2.204999999999984,0.5424621137571305,2.7166666666666495,409.9741333333333,412.85,6.3700000000000045,1.567112773076167,407.63196666666664,405.98,-0.5,-0.12300728203109625
2023-01-26 09:00:00,|O:412|H:416.4775|L:404.39|C:406.4255|,0.0,0.0,|O:419.164|H:419.164|L:413.05|C:414.46|,8.03449999999998,1.9768690694850544,|O:421.77|H:428.1899|L:420.3|C:427.67|,21.244500000000016,5.22715725268223,|O:428.745|H:431.89|L:428.301|C:431.57|,25.144499999999994,6.186742711763901,|O:429.84|H:437.88|L:429.84|C:433.04|,26.61450000000002,6.548432615571617,|O:432.07|H:434.75|L:428.19|C:430.088|,23.662500000000023,5.8221002373128705,|O:434.09|H:434.96|L:434.09|C:434.96|,28.53449999999998,7.0208439185041245,26.61450000000002,6.548432615571617,22.205833333333334,431.13898333333333,437.88,31.454499999999996,7.739302775047332,425.6285,413.05,6.624500000000012,1.6299420188939946
