timestamp,splus0,splus0_delta,splus0_delta_percentage,splus3,splus3_delta,splus3_delta_percentage,splus5,splus5_delta,splus5_delta_percentage,splus7,splus7_delta,splus7_delta_percentage,splus9,splus9_delta,splus9_delta_percentage,ntdo,ntdo_delta,ntdo_delta_percentage,ntdc,ntdc_delta,ntdc_delta_percentage,total_delta,total_delta_percentage,average_delta,average_high_delta,max_high,max_high_delta,max_high_delta_percentage,average_low_delta,min_low,min_low_delta,min_low_delta_percentage
2023-05-09 12:00:00,|O:127.01|H:127.35|L:126.67|C:126.935|,0.0,0.0,|O:127.23|H:127.34|L:126.735|C:126.91|,-0.025000000000005684,-0.019695119549380143,|O:127.35|H:128|L:127.35|C:128|,1.0649999999999977,0.8390120928034015,|O:128.235|H:128.28|L:126.16|C:126.58|,-0.355000000000004,-0.2796706976011376,|O:127.32|H:127.64|L:127.08|C:127.16|,0.22499999999999432,0.1772560759443765,|O:128.235|H:128.28|L:126.16|C:126.58|,-0.355000000000004,-0.2796706976011376,|O:128.06|H:128.06|L:128.06|C:128.06|,1.125,0.8862803797219049,0.22499999999999432,0.1772560759443765,0.2799999999999964,127.93333333333334,128.28,1.3449999999999989,1.0595974317564099,126.92416666666666,126.16,-0.7750000000000057,-0.61054870603065
2023-05-09 11:00:00,|O:127.5|H:127.89|L:126.95|C:127.01|,0.0,0.0,|O:126.96|H:127.46|L:126.85|C:127.23|,0.21999999999999886,0.17321470750334528,|O:126.91|H:127.6|L:126.68|C:127.37|,0.35999999999999943,0.28344224864183876,|O:128.71|H:128.9|L:127.19|C:128.26|,1.2499999999999858,0.9841744744508194,|O:126.57|H:127.35|L:126.55|C:127.35|,0.3399999999999892,0.2676954570506174,|O:128.235|H:128.28|L:126.16|C:126.58|,-0.4300000000000068,-0.33855601921109113,|O:128.06|H:128.06|L:128.06|C:128.06|,1.0499999999999972,0.8267065585386955,0.3399999999999892,0.2676954570506174,0.4649999999999939,127.94166666666666,128.9,1.8900000000000006,1.4880718053696564,126.915,126.16,-0.8500000000000085,-0.6692386426265715
2023-05-09 10:00:00,|O:127.46|H:127.785|L:126.155|C:127.5|,0.0,0.0,|O:127.01|H:127.35|L:126.67|C:126.935|,-0.5649999999999977,-0.443137254901959,|O:127.23|H:127.34|L:126.735|C:126.91|,-0.5900000000000034,-0.4627450980392183,|O:127.35|H:128|L:127.35|C:128|,0.5,0.39215686274509803,|O:128.235|H:128.28|L:126.16|C:126.58|,-0.9200000000000017,-0.7215686274509817,|O:128.235|H:128.28|L:126.16|C:126.58|,-0.9200000000000017,-0.7215686274509817,|O:128.06|H:128.06|L:128.06|C:128.06|,0.5600000000000023,0.43921568627451163,-0.9200000000000017,-0.7215686274509817,-0.3225000000000004,127.88499999999999,128.28,0.7800000000000011,0.6117647058823539,126.85583333333334,126.16,-1.3400000000000034,-1.0509803921568655
2023-04-26 10:00:00,|O:130.52|H:132.86|L:130.47|C:132.31|,0.0,0.0,|O:132.685|H:133.43|L:132.6|C:133.27|,0.960000000000008,0.7255687400801208,|O:133.66|H:133.66|L:132.85|C:133.12|,0.8100000000000023,0.6121986244425986,|O:133.12|H:133.12|L:133.11|C:133.12|,0.8100000000000023,0.6121986244425986,|O:132.45|H:133.02|L:131.78|C:131.84|,-0.46999999999999886,-0.3552263623308887,|O:132.45|H:133.02|L:131.78|C:131.84|,-0.46999999999999886,-0.3552263623308887,|O:133.25|H:133.25|L:133.25|C:133.25|,0.9399999999999977,0.7104527246617774,-0.46999999999999886,-0.3552263623308887,0.4300000000000021,133.25,133.66,1.3499999999999943,1.0203310407376571,132.56166666666667,131.78,-0.5300000000000011,-0.40057440858589766
2023-04-26 09:00:00,|O:129.49|H:130.63|L:128.02|C:130.52|,0.0,0.0,|O:132.33|H:132.81|L:132.03|C:132.69|,2.1699999999999875,1.6625804474409953,|O:133.3|H:133.84|L:133.02|C:133.66|,3.1399999999999864,2.405761569108172,|O:133.12|H:133.42|L:132.515|C:133.11|,2.5900000000000034,1.9843702114618473,|O:133.13|H:133.86|L:131.93|C:132.45|,1.9299999999999784,1.4787005822862231,|O:132.45|H:133.02|L:131.78|C:131.84|,1.3199999999999932,1.011339258351205,|O:133.25|H:133.25|L:133.25|C:133.25|,2.7299999999999898,2.09163346613545,1.9299999999999784,1.4787005822862231,2.3133333333333232,133.36666666666667,133.86,3.3400000000000034,2.5589947900704897,132.42083333333332,131.78,1.259999999999991,0.9653692920625121
2023-04-25 16:00:00,|O:130.37|H:130.37|L:130.37|C:130.37|,0.0,0.0,|O:130.52|H:132.86|L:130.47|C:132.31|,1.9399999999999977,1.4880724092966156,|O:132.685|H:133.43|L:132.6|C:133.27|,2.9000000000000057,2.2244381376083497,|O:133.66|H:133.66|L:132.85|C:133.12|,2.75,2.109380992559638,|O:133.12|H:133.12|L:133.11|C:133.12|,2.75,2.109380992559638,|O:130.52|H:132.86|L:130.47|C:132.31|,1.9399999999999977,1.4880724092966156,|O:133.12|H:133.12|L:133.11|C:133.12|,2.75,2.109380992559638,2.75,2.109380992559638,2.5050000000000003,133.175,133.66,3.289999999999992,2.5235867147349786,132.10166666666666,130.47,0.09999999999999432,0.07670476336580066
2023-04-25 15:00:00,|O:130.91|H:131.15|L:129.72|C:130.38|,0.0,0.0,|O:129.49|H:130.63|L:128.02|C:130.52|,0.14000000000001478,0.10737843227490013,|O:132.33|H:132.81|L:132.03|C:132.69|,2.3100000000000023,1.7717441325356669,|O:133.3|H:133.84|L:133.02|C:133.66|,3.280000000000001,2.5157232704402523,|O:133.12|H:133.42|L:132.515|C:133.11|,2.730000000000018,2.0938794293603453,|O:130.52|H:132.86|L:130.47|C:132.31|,1.9300000000000068,1.4802883877895436,|O:133.12|H:133.12|L:133.11|C:133.12|,2.740000000000009,2.1015493173799733,2.730000000000018,2.0938794293603453,2.188333333333342,132.78,133.84,3.460000000000008,2.6537812547936865,131.5275,128.02,-2.359999999999985,-1.8100935726338283
2023-04-25 14:00:00,|O:131.415|H:131.49|L:130.53|C:130.92|,0.0,0.0,|O:130.37|H:130.37|L:130.37|C:130.37|,-0.549999999999983,-0.42010388023218986,|O:130.52|H:132.86|L:130.47|C:132.31|,1.3900000000000148,1.061717079132306,|O:132.685|H:133.43|L:132.6|C:133.27|,2.3500000000000227,1.7949893064467026,|O:133.66|H:133.66|L:132.85|C:133.12|,2.200000000000017,1.6804155209288247,|O:130.52|H:132.86|L:130.47|C:132.31|,1.3900000000000148,1.061717079132306,|O:133.12|H:133.12|L:133.11|C:133.12|,2.200000000000017,1.6804155209288247,2.200000000000017,1.6804155209288247,1.496666666666684,132.71666666666667,133.66,2.740000000000009,2.092881148793163,131.645,130.37,-0.549999999999983,-0.42010388023218986
2023-04-25 13:00:00,|O:131.805|H:131.805|L:130.8|C:131.4|,0.0,0.0,|O:130.91|H:131.15|L:129.72|C:130.38|,-1.0200000000000102,-0.7762557077625648,|O:129.49|H:130.63|L:128.02|C:130.52|,-0.8799999999999955,-0.6697108066971046,|O:132.33|H:132.81|L:132.03|C:132.69|,1.289999999999992,0.9817351598173455,|O:133.3|H:133.84|L:133.02|C:133.66|,2.259999999999991,1.719939117199384,|O:130.52|H:132.86|L:130.47|C:132.31|,0.9099999999999966,0.6925418569254159,|O:133.12|H:133.12|L:133.11|C:133.12|,1.7199999999999989,1.3089802130898012,2.259999999999991,1.719939117199384,0.7133333333333288,132.40166666666667,133.84,2.4399999999999977,1.8569254185692525,131.06166666666667,128.02,-3.3799999999999955,-2.5722983257229797
2023-04-25 12:00:00,|O:132.325|H:132.41|L:131.72|C:131.815|,0.0,0.0,|O:131.415|H:131.49|L:130.53|C:130.92|,-0.8950000000000102,-0.6789819064598188,|O:130.37|H:130.37|L:130.37|C:130.37|,-1.4449999999999932,-1.0962333573568965,|O:130.52|H:132.86|L:130.47|C:132.31|,0.49500000000000455,0.375526305807385,|O:132.685|H:133.43|L:132.6|C:133.27|,1.4550000000000125,1.103819747373222,|O:130.52|H:132.86|L:130.47|C:132.31|,0.49500000000000455,0.375526305807385,|O:133.12|H:133.12|L:133.11|C:133.12|,1.3050000000000068,0.9900238971285567,1.4550000000000125,1.103819747373222,0.23500000000000418,132.35500000000002,133.43,1.615000000000009,1.225201987634191,131.25833333333333,130.37,-1.4449999999999932,-1.0962333573568965
2023-03-24 10:00:00,|O:129.46|H:130.54|L:129.36|C:129.82|,0.0,0.0,|O:130.37|H:130.835|L:129.76|C:130.64|,0.8199999999999932,0.6316438145123966,|O:130.95|H:131.605|L:130.875|C:131.34|,1.5200000000000102,1.170851948852265,|O:131.96|H:131.96|L:131.96|C:131.96|,2.140000000000015,1.648436296410426,|O:133.82|H:133.96|L:133.01|C:133.11|,3.2900000000000205,2.534278231397335,|O:133.82|H:133.96|L:133.01|C:133.11|,3.2900000000000205,2.534278231397335,|O:133.07|H:133.07|L:133.07|C:133.07|,3.25,2.503466338006471,3.2900000000000205,2.534278231397335,2.38500000000001,132.565,133.96,4.140000000000015,3.1890309659528695,131.9475,129.76,-0.060000000000002274,-0.04621784008627505
2023-03-15 14:00:00,|O:132.67|H:133.79|L:132.2|C:133.77|,0.0,0.0,|O:134.03|H:134.03|L:134.03|C:134.03|,0.2599999999999909,0.1943634596695753,|O:133.73|H:134.93|L:132.37|C:134.93|,1.1599999999999966,0.8671600508335175,|O:135.58|H:135.69|L:134.71|C:135.5|,1.7299999999999898,1.2932645585706732,|O:135.48|H:136.76|L:135.36|C:136.58|,2.8100000000000023,2.100620467967408,|O:133.73|H:134.93|L:132.37|C:134.93|,1.1599999999999966,0.8671600508335175,|O:136.82|H:136.82|L:136.82|C:136.82|,3.049999999999983,2.2800328922777773,2.8100000000000023,2.100620467967408,1.6949999999999932,135.52666666666667,136.82,3.049999999999983,2.2800328922777773,134.27666666666667,132.37,-1.4000000000000057,-1.0465724751439078
2023-03-15 13:00:00,|O:132.715|H:133.51|L:132.52|C:132.66|,0.0,0.0,|O:133.8|H:134.09|L:132.74|C:134.05|,1.3900000000000148,1.0477913462988202,|O:133.97|H:134.7109|L:133.15|C:133.77|,1.1100000000000136,0.8367254635911455,|O:135|H:136.3|L:134.98|C:135.58|,2.920000000000016,2.201115633951467,|O:135.555|H:135.84|L:135.285|C:135.525|,2.865000000000009,2.159656264133883,|O:133.73|H:134.93|L:132.37|C:134.93|,2.2700000000000102,1.711141263380077,|O:136.82|H:136.82|L:136.82|C:136.82|,4.159999999999997,3.135835971656865,2.865000000000009,2.159656264133883,2.45250000000001,135.44848333333334,136.82,4.159999999999997,3.135835971656865,134.22416666666666,132.37,-0.28999999999999204,-0.21860394994722754
2023-03-15 12:00:00,|O:132.79|H:133.18|L:132.4|C:132.71|,0.0,0.0,|O:132.67|H:133.79|L:132.2|C:133.77|,1.0600000000000023,0.7987340818325689,|O:134.03|H:134.03|L:134.03|C:134.03|,1.3199999999999932,0.994649988697154,|O:133.73|H:134.93|L:132.37|C:134.93|,2.219999999999999,1.6728204355361302,|O:135.58|H:135.69|L:134.71|C:135.5|,2.789999999999992,2.1023283852008077,|O:133.73|H:134.93|L:132.37|C:134.93|,2.219999999999999,1.6728204355361302,|O:136.82|H:136.82|L:136.82|C:136.82|,4.109999999999985,3.096978373897962,2.789999999999992,2.1023283852008077,2.2866666666666617,135.03166666666667,136.82,4.109999999999985,3.096978373897962,133.75,132.2,-0.5100000000000193,-0.38429658654209875
2023-03-13 09:00:00,|O:134.84|H:137.31|L:134.76|C:136.9481|,0.0,0.0,|O:137.16|H:138.15|L:137.06|C:137.85|,0.9018999999999835,0.6585706555987147,|O:136.88|H:137.37|L:136.305|C:137.005|,0.05689999999998463,0.04154858665434907,|O:137.03|H:137.235|L:135.96|C:136.69|,-0.2581000000000131,-0.1884655573899989,|O:137.75|H:139.23|L:137.75|C:138.08|,1.1319000000000017,0.8265174909326976,|O:138.16|H:139.6|L:138.13|C:138.85|,1.9018999999999835,1.3887742874855389,|O:138.4|H:138.4|L:138.4|C:138.4|,1.4518999999999949,1.0601826531364762,1.1319000000000017,0.8265174909326976,0.8643999999999892,138.33083333333335,139.6,2.6518999999999835,1.936427011400657,137.2675,135.96,-0.9881000000000029,-0.7215142086673731
2023-03-10 16:00:00,|O:135.72|H:135.72|L:135.72|C:135.72|,0.0,0.0,|O:137.01|H:137.54|L:134.98|C:137.235|,1.5150000000000148,1.1162687886825926,|O:137.805|H:138.28|L:136.37|C:136.82|,1.0999999999999943,0.8104921898025305,|O:137.05|H:137.21|L:136.59|C:137|,1.2800000000000011,0.9431181844974956,|O:136.69|H:136.69|L:136.69|C:136.69|,0.9699999999999989,0.7147067491895069,|O:137.01|H:137.54|L:134.98|C:137.235|,1.5150000000000148,1.1162687886825926,|O:136.69|H:136.69|L:136.69|C:136.69|,0.9699999999999989,0.7147067491895069,0.9699999999999989,0.7147067491895069,1.2250000000000039,137.32500000000002,138.28,2.5600000000000023,1.8862363689949913,136.04999999999998,134.98,-0.7400000000000091,-0.5452402004126209
2023-03-10 14:00:00,|O:135.0097|H:136.48|L:135.0097|C:136.37|,0.0,0.0,|O:135.72|H:135.72|L:135.72|C:135.72|,-0.6500000000000057,-0.476644423260252,|O:137.01|H:137.54|L:134.98|C:137.235|,0.8650000000000091,0.6343037324924903,|O:137.805|H:138.28|L:136.37|C:136.82|,0.44999999999998863,0.3299846007186248,|O:137.05|H:137.21|L:136.59|C:137|,0.6299999999999955,0.461978441006083,|O:137.01|H:137.54|L:134.98|C:137.235|,0.8650000000000091,0.6343037324924903,|O:136.69|H:136.69|L:136.69|C:136.69|,0.3199999999999932,0.23465571606657853,0.6299999999999955,0.461978441006083,0.4133333333333316,137.16333333333333,138.28,1.9099999999999966,1.400601305272418,135.88833333333332,134.98,-1.3900000000000148,-1.0192857666642332
2023-03-10 13:00:00,|O:135.78|H:136.04|L:134.71|C:134.98|,0.0,0.0,|O:136.38|H:136.45|L:134.82|C:135.71|,0.7300000000000182,0.5408208623499913,|O:134.84|H:137.31|L:134.76|C:136.9481|,1.968100000000021,1.4580678619054832,|O:137.16|H:138.15|L:137.06|C:137.85|,2.8700000000000045,2.126240924581423,|O:136.88|H:137.37|L:136.305|C:137.005|,2.0250000000000057,1.5002222551489153,|O:137.01|H:137.54|L:134.98|C:137.235|,2.255000000000024,1.6706178693139901,|O:136.69|H:136.69|L:136.69|C:136.69|,1.710000000000008,1.2668543487924198,2.0250000000000057,1.5002222551489153,1.9263500000000136,137.25166666666667,138.15,3.170000000000016,2.348496073492381,135.76916666666668,134.76,-0.21999999999999886,-0.16298710920136233
2023-03-10 12:00:00,|O:137.32|H:137.72|L:135.67|C:135.84|,0.0,0.0,|O:135.0097|H:136.48|L:135.0097|C:136.37|,0.5300000000000011,0.3901648998822152,|O:135.72|H:135.72|L:135.72|C:135.72|,-0.12000000000000455,-0.08833922261484434,|O:137.01|H:137.54|L:134.98|C:137.235|,1.3950000000000102,1.026943462897534,|O:137.805|H:138.28|L:136.37|C:136.82|,0.9799999999999898,0.7214369846878605,|O:137.01|H:137.54|L:134.98|C:137.235|,1.3950000000000102,1.026943462897534,|O:136.69|H:136.69|L:136.69|C:136.69|,0.8499999999999943,0.6257361601884528,0.9799999999999898,0.7214369846878605,0.8383333333333335,137.04166666666666,138.28,2.4399999999999977,1.7962308598350982,135.62494999999998,134.98,-0.8600000000000136,-0.6330977620730371
2023-03-10 11:00:00,|O:136.91|H:137.81|L:136.52|C:137.25|,0.0,0.0,|O:135.78|H:136.04|L:134.71|C:134.98|,-2.2700000000000102,-1.653916211293268,|O:136.38|H:136.45|L:134.82|C:135.71|,-1.539999999999992,-1.1220400728597393,|O:134.84|H:137.31|L:134.76|C:136.9481|,-0.3018999999999892,-0.21996357012749665,|O:137.16|H:138.15|L:137.06|C:137.85|,0.5999999999999943,0.437158469945351,|O:137.01|H:137.54|L:134.98|C:137.235|,-0.014999999999986358,-0.01092896174862394,|O:136.69|H:136.69|L:136.69|C:136.69|,-0.5600000000000023,-0.4080145719489998,0.5999999999999943,0.437158469945351,-0.6811499999999976,137.03,138.15,0.9000000000000057,0.655737704918037,135.50333333333333,134.71,-2.539999999999992,-1.8506375227686647
2023-03-10 10:00:00,|O:137.39|H:137.76|L:135.585|C:136.9725|,0.0,0.0,|O:137.32|H:137.72|L:135.67|C:135.84|,-1.1324999999999932,-0.8268083009363143,|O:135.0097|H:136.48|L:135.0097|C:136.37|,-0.602499999999992,-0.43986931683366526,|O:135.72|H:135.72|L:135.72|C:135.72|,-1.2524999999999977,-0.9144171275255966,|O:137.01|H:137.54|L:134.98|C:137.235|,0.26250000000001705,0.19164430816405997,|O:137.01|H:137.54|L:134.98|C:137.235|,0.26250000000001705,0.19164430816405997,|O:136.69|H:136.69|L:136.69|C:136.69|,-0.28249999999999886,-0.20624577926225984,0.26250000000001705,0.19164430816405997,-0.4574999999999913,136.94833333333332,137.72,0.7475000000000023,0.5457299822957179,135.50828333333334,134.98,-1.9925000000000068,-1.4546715581594896
2023-03-01 15:00:00,|O:136.71|H:137.85|L:136.56|C:137.56|,0.0,0.0,|O:136.3|H:137.825|L:136.08|C:137.17|,-0.3900000000000148,-0.28351264902589035,|O:138.98|H:140.25|L:138.98|C:140.02|,2.460000000000008,1.7883105553940157,|O:140.63|H:141.25|L:140.43|C:140.92|,3.359999999999985,2.4425705146844905,|O:140.835|H:141.72|L:140.68|C:141.71|,4.150000000000006,3.0168653678394923,|O:137.08|H:139.26|L:137.0626|C:138.98|,1.4199999999999875,1.0322768246583218,|O:141.67|H:141.67|L:141.67|C:141.67|,4.109999999999985,2.987787147426567,4.150000000000006,3.0168653678394923,2.518333333333326,140.32916666666665,141.72,4.159999999999997,3.0241349229427135,139.15043333333332,136.08,-1.4799999999999898,-1.0758941552776895
2023-03-01 10:00:00,|O:137.62|H:138.94|L:137.17|C:138.68|,0.0,0.0,|O:138.2|H:138.8|L:138.02|C:138.38|,-0.30000000000001137,-0.2163253533314186,|O:138.4|H:138.76|L:136.695|C:136.71|,-1.9699999999999989,-1.420536486876261,|O:137.51|H:137.51|L:136.5|C:136.5|,-2.180000000000007,-1.5719642342082543,|O:137.08|H:139.26|L:137.0626|C:138.98|,0.29999999999998295,0.21632535333139816,|O:137.08|H:139.26|L:137.0626|C:138.98|,0.29999999999998295,0.21632535333139816,|O:141.67|H:141.67|L:141.67|C:141.67|,2.9899999999999807,2.1560426882030432,0.29999999999998295,0.21632535333139816,-0.14333333333334508,139.21,141.67,2.9899999999999807,2.1560426882030432,137.8350333333333,136.5,-2.180000000000007,-1.5719642342082543
